movement_id,sku_id,warehouse_id,warehouse_city,region,movement_type,supplier_id,customer_id,movement_date,expected_date,quantity,unit_cost,stock_before,stock_after,status
MOV000787,SKU_0130,WH_02,Mumbai,West,Outbound,,CUST_077,2026-05-07,2026-05-09,177,251.78,2796,2619,Completed
MOV003339,SKU_0208,WH_06,Pune,West,Inbound,SUP_07,,2026-02-25,2026-02-27,74,1678.33,878,952,Discrepancy
MOV003091,SKU_0083,WH_04,Kolkata,East,Return,,,2026-02-01,2026-02-04,30,1572.34,858,,Pending
MOV001357,SKU_0196,WH_05,Hyderabad,South,Outbound,,CUST_002,2026-02-11,2026-02-14,466,1850.17,659,193,Completed
MOV000569,SKU_0076,WH_01,Bengaluru,South,Outbound,,CUST_098,2026-05-12,2026-05-15,139,1302.68,3727,3588,Discrepancy
MOV003960,SKU_0077,WH_05,Hyderabad,South,Adjustment,,,2026-04-18,2026-04-20,56,531.11,725,669,Completed
MOV000789,SKU_0136,WH_04,Kolkata,East,Inbound,SUP_06,,2026-06-08,2026-06-11,131,930.02,3539,,Completed
MOV002669,SKU_0102,WH_05,Hyderabad,South,Outbound,,CUST_073,2026-01-12,2026-01-15,176,552.26,4299,4123,Completed
MOV001402,SKU_0172,WH_02,Mumbai,West,Outbound,,CUST_027,2026-01-07,2026-01-08,461,1143.39,3589,3128,Completed
MOV002252,SKU_0017,WH_04,Kolkata,East,Transfer,,,,2026-06-14,20,870.23,4092,,Completed
MOV002623,SKU_0074,WH_05,Hyderabad,South,Outbound,,CUST_040,2026-02-20,2026-02-22,57,842.93,983,926,Completed
MOV000522,SKU_0054,WH_02,Mumbai,West,Outbound,,CUST_084,2026-05-16,2026-05-19,23,1797.22,3211,3188,Completed
MOV004019,SKU_0095,WH_03,Delhi,North,Outbound,,CUST_002,2026-04-09,2026-04-12,154,688.72,3954,3800,Completed
MOV001930,SKU_0014,WH_02,Mumbai,West,Adjustment,,,2026-03-15,2026-03-16,416,1339.32,902,486,Completed
MOV000747,SKU_0253,WH_02,Mumbai,West,Transfer,,,2026-03-18,2026-03-18,420,832.0,3864,3444,Completed
MOV004430,SKU_0215,WH_06,Pune,West,Adjustment,,,2026-03-07,2026-03-10,251,576.57,1396,1647,Completed
MOV003613,SKU_0159,WH_04,Kolkata,East,Transfer,,,2026-02-24,2026-02-24,4,683.61,4098,4094,Completed
MOV002938,SKU_0235,WH_05,Hyderabad,South,Inbound,SUP_08,,2026-03-03,2026-03-05,441,1008.32,3386,3827,Completed
MOV004329,SKU_0147,WH_04,Kolkata,East,Inbound,SUP_04,,2026-05-11,2026-05-12,33,286.38,1452,,Completed
MOV000568,SKU_0160,WH_04,Kolkata,East,Outbound,,CUST_013,2026-03-17,2026-03-19,469,1472.62,4731,,Completed
MOV001001,SKU_0089,WH_02,Mumbai,West,Outbound,,CUST_077,2026-06-22,2026-06-22,120,1816.48,40,-80,Completed
MOV001982,SKU_0118,WH_01,Bengaluru,South,Inbound,SUP_07,,2026-03-01,2026-03-04,430,1585.29,2647,,Cancelled
MOV004865,SKU_0239,WH_01,Bengaluru,South,Inbound,SUP_03,,2026-01-27,2026-01-30,441,107.69,1079,1520,Completed
MOV004517,SKU_0161,WH_01,Bengaluru,South,Outbound,,CUST_013,2026-04-28,2026-04-30,242,717.96,3477,-61,Completed
MOV004812,SKU_0120,WH_06,Pune,West,Outbound,,CUST_067,2026-03-06,2026-03-09,438,382.03,2582,2144,Completed
MOV003987,SKU_0195,WH_05,Hyderabad,South,Return,,,2026-02-24,2026-02-26,239,1047.45,1479,,Cancelled
MOV003875,SKU_0279,WH_02,Mumbai,West,Inbound,SUP_10,,2026-04-04,2026-04-06,14,420.79,1769,1783,Completed
MOV003260,SKU_0142,WH_04,Kolkata,East,Return,,,2026-01-21,2026-01-22,122,529.69,3149,,Completed
MOV004152,SKU_0104,WH_01,Bengaluru,South,Transfer,,,2026-05-21,2026-05-24,361,1104.66,4335,3974,Completed
MOV003763,SKU_0019,WH_01,Bengaluru,South,Inbound,SUP_06,,2026-01-22,2026-01-24,32,1332.43,4835,-35,Completed
MOV004837,SKU_0197,WH_03,Delhi,North,Adjustment,,,2026-06-08,2026-06-11,317,1562.26,484,167,Completed
MOV004655,SKU_0014,WH_01,Bengaluru,South,Transfer,,,2026-03-13,2026-03-16,193,250.33,442,249,Completed
MOV003804,SKU_0023,WH_01,Bengaluru,South,Outbound,,CUST_026,2026-06-10,2026-06-13,108,1082.85,1338,1230,Completed
MOV003597,SKU_0013,WH_01,Bengaluru,South,Transfer,,,2026-06-25,2026-06-25,127,277.98,3707,3580,Completed
MOV001510,SKU_0272,WH_06,Pune,West,Adjustment,,,2026-01-20,2026-01-21,145,403.38,675,530,Discrepancy
MOV003356,SKU_0026,WH_05,Hyderabad,South,Adjustment,,,2026-01-20,2026-01-21,29,1123.58,3323,3352,Completed
MOV001666,SKU_0288,WH_05,Hyderabad,South,Inbound,SUP_08,,2026-03-08,2026-03-10,356,1880.06,3224,3580,Completed
MOV004703,SKU_0241,WH_03,Delhi,North,Inbound,SUP_11,,2026-05-22,2026-05-24,33,1725.44,4810,4843,Completed
MOV003607,SKU_0270,WH_06,Pune,West,Transfer,,,2026-01-02,2026-01-03,321,427.59,453,132,Completed
MOV003952,SKU_0077,WH_04,Kolkata,East,Outbound,,CUST_063,2026-01-16,2026-01-17,322,472.67,225,,Completed
MOV002527,SKU_0244,WH_01,Bengaluru,South,Adjustment,,,2026-02-18,2026-02-20,251,1458.25,1132,881,Completed
MOV001778,SKU_0089,WH_04,Kolkata,East,Outbound,,CUST_008,2026-01-25,2026-01-27,400,1942.49,3866,,Completed
MOV001499,SKU_0185,WH_05,Hyderabad,South,Inbound,SUP_08,,2026-02-23,2026-02-23,265,498.57,739,1004,Completed
MOV001974,SKU_0149,WH_01,Bengaluru,South,Transfer,,,2026-06-20,2026-06-20,376,1923.05,4468,4092,Completed
MOV001223,SKU_0267,WH_02,Mumbai,West,Inbound,SUP_03,,2026-01-15,2026-01-15,160,675.49,2041,2201,Completed
MOV001710,SKU_0126,WH_02,Mumbai,West,Inbound,SUP_11,,2026-04-30,2026-05-02,457,529.0,4949,5406,Completed
MOV000616,SKU_0204,WH_03,Delhi,North,Outbound,,CUST_004,2026-06-16,2026-06-19,24,1835.54,3842,3818,Completed
MOV004278,SKU_0297,WH_06,Pune,West,Outbound,,CUST_081,2026-03-20,2026-03-22,152,1366.39,4929,4777,Completed
MOV004481,SKU_0177,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-06-19,2026-06-19,483,704.75,3609,4092,Completed
MOV000065,SKU_0100,WH_02,Mumbai,West,Outbound,,CUST_034,2026-03-17,2026-03-17,488,1266.01,4997,4509,Completed
MOV003443,SKU_0270,WH_06,Pune,West,Inbound,SUP_09,,2026-06-16,2026-06-18,14,21989.5,762,776,Completed
MOV001893,SKU_0259,WH_04,Kolkata,East,Inbound,SUP_04,,2026-06-16,2026-06-16,329,1389.92,2821,,Pending
MOV001401,SKU_0291,WH_05,Hyderabad,South,Outbound,,CUST_080,2026-05-23,2026-05-23,36,1852.86,1790,1754,Completed
MOV000890,SKU_0291,WH_06,Pune,West,Outbound,,CUST_094,2026-04-25,2026-04-28,496,667.3,1541,1045,Completed
MOV000693,SKU_0251,WH_04,Kolkata,East,Outbound,,CUST_058,2026-01-18,2026-01-18,184,191.25,1198,,Completed
MOV002109,SKU_0063,WH_04,Kolkata,East,Return,,,2026-04-14,2026-04-17,477,1119.23,860,,Completed
MOV001741,SKU_0010,WH_03,Delhi,North,Inbound,SUP_02,,2026-04-11,,91,338.26,144,235,Completed
MOV001535,SKU_0096,WH_02,Mumbai,West,Outbound,,CUST_018,2026-03-20,2026-03-21,317,1334.81,3686,3369,Completed
MOV001589,SKU_0193,WH_02,Mumbai,West,Inbound,SUP_11,,2026-01-17,2026-01-19,68,241.41,514,582,Completed
MOV000811,SKU_0208,WH_06,Pune,West,Inbound,SUP_08,,2026-04-18,2026-04-18,100,1716.72,1276,1376,Completed
MOV003527,SKU_0019,WH_02,Mumbai,West,Transfer,,,2026-06-07,2026-06-09,345,743.07,861,516,Pending
MOV003391,SKU_0024,WH_02,Mumbai,West,Transfer,,,2026-05-22,2026-05-25,254,1009.89,1291,1037,Discrepancy
MOV002419,SKU_0086,WH_05,Hyderabad,South,Transfer,,,2026-04-11,2026-04-14,30,414.6,2783,2753,Completed
MOV001400,SKU_0206,WH_05,Hyderabad,South,Adjustment,,,2026-04-05,2026-04-06,94,493.13,2185,2279,Discrepancy
MOV003985,SKU_0196,WH_03,Delhi,North,Transfer,,,2026-02-05,2026-02-06,232,909.52,4734,4502,Completed
MOV003235,SKU_0169,WH_01,Bengaluru,South,Inbound,SUP_02,,2026-01-25,2026-01-28,225,1905.23,2154,2379,Completed
MOV004684,SKU_0176,WH_04,Kolkata,East,Inbound,SUP_06,,2026-03-14,2026-03-15,148,172.55,1460,,Pending
MOV003528,SKU_0211,WH_03,Delhi,North,Inbound,SUP_04,,2026-02-15,2026-02-15,148,438.99,1569,1717,Completed
MOV002962,SKU_0003,WH_02,Mumbai,West,Inbound,SUP_12,,2026-01-19,2026-01-19,184,1594.97,941,1125,Completed
MOV003149,SKU_0078,WH_06,Pune,West,Transfer,,,2026-02-03,2026-02-03,20,485.45,2048,2028,Completed
MOV004509,SKU_0225,WH_01,Bengaluru,South,Outbound,,CUST_014,2026-03-01,2026-03-02,131,1260.55,4418,4287,Completed
MOV002421,SKU_0120,WH_06,Pune,West,Transfer,,,2026-02-17,2026-02-20,49,1001.09,2359,2310,Completed
MOV002119,SKU_0055,WH_05,Hyderabad,South,Inbound,SUP_02,,2026-01-26,2026-01-27,479,1356.15,1650,2129,Completed
MOV003278,SKU_0002,WH_01,Bengaluru,South,Outbound,,CUST_089,2026-03-06,2026-03-07,130,756.65,461,331,Completed
MOV000808,SKU_0235,WH_03,Delhi,North,Inbound,SUP_06,,2026-01-03,2026-01-05,250,1614.08,1273,1523,Pending
MOV000991,SKU_0283,WH_02,Mumbai,West,Transfer,,,2026-03-26,2026-03-28,485,738.46,3005,2520,Completed
MOV004831,SKU_0281,WH_01,Bengaluru,South,Transfer,,,2026-03-04,2026-03-04,137,1898.08,4338,4201,Completed
MOV001722,SKU_0188,WH_02,Mumbai,West,Outbound,,CUST_055,2026-03-29,2026-03-30,236,281.62,3901,3665,Completed
MOV003059,SKU_0078,WH_06,Pune,West,Inbound,SUP_01,,2026-03-16,2026-03-17,354,1580.27,897,1251,Discrepancy
MOV001588,SKU_0146,WH_02,Mumbai,West,Adjustment,,,2026-02-07,2026-02-09,343,1936.49,1554,1897,Completed
MOV001641,SKU_0186,WH_02,Mumbai,West,Outbound,,CUST_007,2026-06-04,2026-06-07,471,844.38,1260,789,Completed
MOV004562,SKU_0246,WH_04,Kolkata,East,Outbound,,CUST_009,2026-05-31,2026-05-31,387,1377.49,4834,,Completed
MOV000518,SKU_0143,WH_06,Pune,West,Outbound,,CUST_024,2026-05-28,2026-05-31,11,599.19,4797,4786,Completed
MOV004182,SKU_0061,WH_03,Delhi,North,Outbound,,CUST_009,2026-03-31,2026-04-02,425,808.54,3518,3093,Completed
MOV001969,SKU_0132,WH_05,Hyderabad,South,Outbound,,CUST_073,2026-02-05,2026-02-05,145,92.66,4879,4734,Completed
MOV004364,SKU_0236,WH_03,Delhi,North,Inbound,SUP_08,,2026-06-18,2026-06-21,284,1963.06,4458,4742,Completed
MOV000061,SKU_0224,WH_06,Pune,West,Transfer,,,2026-01-26,,154,1072.65,4775,4621,Completed
MOV001226,SKU_0116,WH_01,Bengaluru,South,Transfer,,,2026-06-26,2026-06-26,326,556.69,105,-221,Completed
MOV000349,SKU_0258,WH_05,Hyderabad,South,Outbound,,CUST_077,2026-05-18,2026-05-18,362,155.76,4468,4106,Completed
MOV000478,SKU_0019,WH_05,Hyderabad,South,Outbound,,CUST_083,2026-06-04,2026-06-04,262,947.43,1944,1682,Completed
MOV000044,SKU_0270,WH_01,Bengaluru,South,Transfer,,,2026-05-02,2026-05-04,415,195.18,2175,1760,Completed
MOV004063,SKU_0006,WH_06,Pune,West,Adjustment,,,2026-05-18,2026-05-19,425,751.22,2131,1706,Completed
MOV000878,SKU_0068,WH_05,Hyderabad,South,Outbound,,CUST_069,2026-04-20,2026-04-22,77,83.12,1483,1406,Completed
MOV000080,SKU_0105,WH_01,Bengaluru,South,Return,,,2026-04-15,2026-04-17,95,1260.98,638,733,Completed
MOV004942,SKU_0227,WH_04,Kolkata,East,Return,,,,2026-05-06,217,194.15,3921,,Completed
MOV002104,SKU_0179,WH_06,Pune,West,Inbound,SUP_12,,2026-01-02,2026-01-02,359,1054.78,2144,2503,Completed
MOV003148,SKU_0199,WH_01,Bengaluru,South,Inbound,SUP_02,,2026-03-26,2026-03-29,316,210.37,4468,4784,Completed
MOV000871,SKU_0024,WH_03,Delhi,North,Outbound,,CUST_030,2026-05-15,2026-05-17,189,1984.07,998,809,Pending
MOV001837,SKU_0299,WH_05,Hyderabad,South,Adjustment,,,2026-03-14,2026-03-14,305,1018.53,3729,3424,Completed
MOV001044,SKU_0285,WH_01,Bengaluru,South,Adjustment,,,2026-02-19,2026-02-20,90,177.31,1685,1595,Completed
MOV004658,SKU_0168,WH_05,Hyderabad,South,Transfer,,,2026-01-24,2026-01-27,485,1614.21,1675,1190,Pending
MOV000517,SKU_0050,WH_05,Hyderabad,South,Adjustment,,,2026-04-15,2026-04-17,306,163.88,916,610,Completed
MOV000571,SKU_0159,WH_03,Delhi,North,Inbound,SUP_05,,2026-02-05,2026-02-06,188,277.56,3008,3196,Completed
MOV001833,SKU_0297,WH_01,Bengaluru,South,Return,,,2026-06-05,2026-06-06,341,1828.31,1877,2218,Pending
MOV002998,SKU_0182,WH_03,Delhi,North,Outbound,,CUST_098,2026-04-09,2026-04-10,17,777.66,2878,2861,Completed
MOV002447,SKU_0292,WH_04,Kolkata,East,Inbound,SUP_06,,2026-06-14,2026-06-15,391,399.04,3786,4177,Pending
MOV004355,SKU_0172,WH_01,Bengaluru,South,Outbound,,CUST_086,2026-06-20,2026-06-23,428,637.21,303,-125,Discrepancy
MOV000727,SKU_0245,WH_02,Mumbai,West,Inbound,SUP_12,,2026-06-12,2026-06-14,468,1906.46,306,774,Pending
MOV003560,SKU_0268,WH_01,Bengaluru,South,Outbound,,CUST_033,2026-01-30,2026-02-01,447,748.04,4180,3733,Completed
MOV002888,SKU_0242,WH_06,Pune,West,Outbound,,CUST_030,2026-02-16,2026-02-17,208,136.22,4473,4265,Completed
MOV001539,SKU_0300,WH_02,Mumbai,West,Inbound,SUP_10,,2026-01-13,2026-01-13,499,1232.19,2440,2939,Completed
MOV002449,SKU_0089,WH_01,Bengaluru,South,Transfer,,,2026-05-05,2026-05-07,398,1119.76,3639,3241,Completed
MOV001653,SKU_0114,WH_05,Hyderabad,South,Outbound,,CUST_044,2026-02-03,2026-02-04,245,391.15,300,-75,Completed
MOV003767,SKU_0164,WH_04,Kolkata,East,Outbound,,CUST_020,2026-02-24,2026-02-26,407,1531.96,228,,Completed
MOV003390,SKU_0040,WH_04,Kolkata,East,Outbound,,CUST_041,2026-06-12,2026-06-15,110,1432.43,3760,,Cancelled
MOV000013,SKU_0014,WH_01,Bengaluru,South,Return,,,2026-06-07,2026-06-10,77,1287.1,2845,2922,Completed
MOV000725,SKU_0093,WH_05,Hyderabad,South,Outbound,,CUST_053,2026-02-17,2026-02-17,361,1500.09,1234,873,Completed
MOV000403,SKU_0263,WH_04,Kolkata,East,Return,,,2026-06-28,2026-06-29,500,1716.33,2631,,Completed
MOV001730,SKU_0121,WH_05,Hyderabad,South,Transfer,,,2026-02-10,2026-02-10,455,234.12,1962,1507,Pending
MOV001027,SKU_0221,WH_04,Kolkata,East,Inbound,SUP_06,,2026-01-14,2026-01-16,47,975.98,1739,,Completed
MOV000997,SKU_0175,WH_03,Delhi,North,Outbound,,CUST_053,2026-04-11,2026-04-14,108,1009.46,817,709,Completed
MOV000257,SKU_0083,WH_05,Hyderabad,South,Inbound,SUP_12,,2026-03-04,2026-03-07,441,1022.93,2819,,Cancelled
MOV003981,SKU_0243,WH_03,Delhi,North,Transfer,,,,2026-04-10,119,420.26,4736,-158,Completed
MOV000914,SKU_0036,WH_03,Delhi,North,Return,,,2026-04-30,2026-04-30,463,1815.42,466,929,Discrepancy
MOV001125,SKU_0051,WH_05,Hyderabad,South,Outbound,,CUST_097,2026-04-21,2026-04-23,369,1037.11,3007,2638,Completed
MOV001680,SKU_0081,WH_01,Bengaluru,South,Outbound,,CUST_083,2026-03-25,2026-03-27,374,1573.26,147,-227,Completed
MOV000023,SKU_0265,WH_04,Kolkata,East,Return,,,2026-05-09,,273,346.08,4182,,Completed
MOV001562,SKU_0129,WH_01,Bengaluru,South,Outbound,,CUST_059,2026-04-29,2026-05-02,235,1491.4,4260,4025,Completed
MOV004349,SKU_0023,WH_03,Delhi,North,Return,,,2026-03-05,2026-03-07,312,1515.54,4597,4909,Completed
MOV002479,SKU_0171,WH_06,Pune,West,Inbound,SUP_06,,2026-04-24,2026-04-24,30,630.06,1786,1816,Completed
MOV003674,SKU_0048,WH_03,Delhi,North,Inbound,SUP_04,,2026-03-10,2026-03-11,308,1356.51,2183,2491,Completed
MOV001972,SKU_0037,WH_04,Kolkata,East,Outbound,,CUST_074,2026-03-01,2026-03-02,3,1336.48,4123,4120,Completed
MOV002676,SKU_0271,WH_03,Delhi,North,Outbound,,CUST_089,2026-06-28,2026-07-01,65,98.82,925,860,Completed
MOV000555,SKU_0245,WH_05,Hyderabad,South,Adjustment,,,2026-02-05,2026-02-06,472,545.23,4098,3626,Completed
MOV004255,SKU_0269,WH_02,Mumbai,West,Outbound,,CUST_072,2026-05-14,2026-05-15,18,1386.7,1999,1981,Completed
MOV000471,SKU_0110,WH_06,Pune,West,Outbound,,CUST_046,2026-03-20,2026-03-23,185,218.08,2952,2767,Completed
MOV003075,SKU_0034,WH_02,Mumbai,West,Transfer,,,2026-04-28,2026-05-01,136,1758.28,1793,1657,Completed
MOV004160,SKU_0019,WH_06,Pune,West,Inbound,SUP_05,,2026-05-21,2026-05-21,68,448.35,2205,2273,Completed
MOV004722,SKU_0064,WH_06,Pune,West,Transfer,,,2026-02-09,2026-02-10,126,890.58,4357,4231,Discrepancy
MOV004745,SKU_0049,WH_01,Bengaluru,South,Adjustment,,,2026-03-04,2026-03-06,472,1146.74,825,1297,Pending
MOV002562,SKU_0096,WH_03,Delhi,North,Outbound,,CUST_036,2026-02-08,2026-02-11,155,786.8,2881,2726,Completed
MOV004890,SKU_0052,WH_03,Delhi,North,Outbound,,CUST_011,2026-05-21,2026-05-21,400,914.29,3889,3489,Completed
MOV004285,SKU_0002,WH_05,Hyderabad,South,Outbound,,CUST_035,2026-02-03,2026-02-05,433,744.28,285,-148,Completed
MOV000380,SKU_0125,WH_04,Kolkata,East,Transfer,,,2026-05-31,2026-06-02,461,1067.7,4573,,Completed
MOV000749,SKU_0089,WH_01,Bengaluru,South,Outbound,,CUST_080,2026-05-12,2026-05-13,303,1212.41,4519,4216,Completed
MOV000899,SKU_0067,WH_04,Kolkata,East,Transfer,,,2026-05-20,2026-05-22,117,1438.69,1801,,Completed
MOV003103,SKU_0127,WH_06,Pune,West,Outbound,,CUST_053,2026-03-23,2026-03-26,260,1522.54,4611,4351,Completed
MOV003727,SKU_0184,WH_01,Bengaluru,South,Inbound,SUP_07,,2026-02-26,2026-02-28,152,88.92,3575,3727,Completed
MOV000928,SKU_0082,WH_01,Bengaluru,South,Inbound,SUP_06,,2026-05-31,2026-06-03,205,1136.52,1354,1559,Completed
MOV000829,SKU_0299,WH_01,Bengaluru,South,Inbound,SUP_04,,2026-04-25,2026-04-26,47,1717.1,4558,4605,Completed
MOV001012,SKU_0063,WH_01,Bengaluru,South,Adjustment,,,2026-02-13,2026-02-13,361,50.81,1427,1066,Completed
MOV001881,SKU_0069,WH_06,Pune,West,Inbound,SUP_05,,2026-05-30,2026-05-30,162,61.22,368,530,Completed
MOV004382,SKU_0031,WH_05,Hyderabad,South,Inbound,SUP_11,,2026-03-23,2026-03-23,488,398.1,4825,5313,Completed
MOV001004,SKU_0288,WH_04,Kolkata,East,Outbound,,CUST_073,2026-04-21,2026-04-23,138,1644.11,2291,,Completed
MOV001850,SKU_0036,WH_05,Hyderabad,South,Inbound,SUP_04,,2026-05-30,2026-06-02,424,849.63,3143,3567,Completed
MOV001552,SKU_0125,WH_03,Delhi,North,Inbound,SUP_10,,2026-04-21,,22,645.18,3004,3026,Completed
MOV000623,SKU_0257,WH_01,Bengaluru,South,Inbound,SUP_04,,2026-04-15,2026-04-17,490,695.99,4382,4872,Completed
MOV002430,SKU_0214,WH_06,Pune,West,Outbound,,CUST_041,2026-04-03,2026-04-04,133,486.53,3090,2957,Pending
MOV001197,SKU_0130,WH_03,Delhi,North,Outbound,,CUST_008,2026-04-14,2026-04-16,201,1450.36,3420,3219,Completed
MOV001747,SKU_0168,WH_03,Delhi,North,Outbound,,CUST_056,2026-04-10,2026-04-11,29,407.63,854,825,Completed
MOV000649,SKU_0070,WH_04,Kolkata,East,Inbound,SUP_06,,,2026-03-25,10,1035.21,2528,,Completed
MOV004054,SKU_0280,WH_01,Bengaluru,South,Inbound,SUP_09,,2026-06-06,2026-06-06,151,20897.33,2019,2170,Pending
MOV002637,SKU_0116,WH_01,Bengaluru,South,Return,,,2026-01-20,2026-01-21,259,576.85,945,1204,Completed
MOV002695,SKU_0048,WH_06,Pune,West,Outbound,,CUST_052,2026-06-24,2026-06-26,203,1308.17,252,49,Completed
MOV002889,SKU_0297,WH_05,Hyderabad,South,Return,,,2026-01-12,2026-01-15,240,421.43,1788,-137,Discrepancy
MOV003729,SKU_0215,WH_01,Bengaluru,South,Outbound,,CUST_026,2026-03-03,2026-03-05,460,418.59,1666,1206,Completed
MOV001756,SKU_0019,WH_03,Delhi,North,Transfer,,,2026-06-19,,41,1843.57,1197,1156,Completed
MOV004945,SKU_0284,WH_03,Delhi,North,Outbound,,CUST_018,2026-01-12,2026-01-12,379,353.99,1364,985,Completed
MOV001071,SKU_0184,WH_04,Kolkata,East,Inbound,SUP_04,,2026-05-10,2026-05-12,67,1770.39,3525,,Discrepancy
MOV000126,SKU_0201,WH_04,Kolkata,East,Inbound,SUP_03,,2026-01-18,2026-01-19,241,1302.29,1851,,Pending
MOV000047,SKU_0149,WH_06,Pune,West,Outbound,,CUST_060,2026-04-30,2026-05-03,393,281.08,4498,4105,Completed
MOV001498,SKU_0193,WH_02,Mumbai,West,Inbound,SUP_11,,2026-02-17,2026-02-18,341,1152.81,893,,Cancelled
MOV000633,SKU_0282,WH_01,Bengaluru,South,Return,,,2026-05-23,2026-05-24,169,776.3,4883,5052,Completed
MOV004456,SKU_0186,WH_02,Mumbai,West,Inbound,SUP_06,,2026-06-09,2026-06-12,325,824.59,811,1136,Discrepancy
MOV000609,SKU_0134,WH_03,Delhi,North,Inbound,SUP_12,,2026-03-12,2026-03-12,191,727.49,1258,1449,Discrepancy
MOV000904,SKU_0257,WH_01,Bengaluru,South,Outbound,,CUST_094,2026-05-21,2026-05-21,109,862.41,2067,1958,Completed
MOV000402,SKU_0239,WH_04,Kolkata,East,Transfer,,,2026-02-03,2026-02-04,469,1918.57,876,,Cancelled
MOV004326,SKU_0081,WH_03,Delhi,North,Inbound,SUP_06,,2026-04-04,2026-04-07,268,1454.16,667,-153,Completed
MOV001809,SKU_0278,WH_05,Hyderabad,South,Adjustment,,,2026-06-10,2026-06-12,362,885.26,3938,4300,Completed
MOV004897,SKU_0194,WH_02,Mumbai,West,Outbound,,CUST_001,2026-05-14,2026-05-17,113,54.35,2958,2845,Completed
MOV004614,SKU_0079,WH_01,Bengaluru,South,Outbound,,CUST_018,2026-02-26,,476,904.87,4845,4369,Completed
MOV000265,SKU_0163,WH_01,Bengaluru,South,Return,,,2026-01-31,2026-02-03,497,314.83,3510,4007,Completed
MOV002083,SKU_0240,WH_05,Hyderabad,South,Inbound,SUP_02,,2026-04-28,2026-04-29,205,1887.07,119,324,Completed
MOV001462,SKU_0213,WH_01,Bengaluru,South,Inbound,SUP_04,,2026-02-14,2026-02-14,216,929.48,649,865,Completed
MOV004497,SKU_0008,WH_04,Kolkata,East,Return,,,2026-06-19,2026-06-22,222,1192.95,3796,,Completed
MOV003832,SKU_0056,WH_03,Delhi,North,Transfer,,,2026-03-25,2026-03-26,399,1092.17,1153,754,Completed
MOV000989,SKU_0078,WH_05,Hyderabad,South,Transfer,,,2026-01-04,2026-01-05,372,1802.02,3625,3253,Completed
MOV002163,SKU_0163,WH_04,Kolkata,East,Outbound,,CUST_018,2026-05-05,2026-05-07,315,847.32,4968,,Completed
MOV000007,SKU_0139,WH_04,Kolkata,East,Transfer,,,2026-01-17,2026-01-17,375,1417.91,4734,,Discrepancy
MOV000239,SKU_0094,WH_05,Hyderabad,South,Return,,,2026-06-23,2026-06-26,432,977.73,1296,1728,Completed
MOV004715,SKU_0068,WH_01,Bengaluru,South,Outbound,,CUST_082,2026-04-18,2026-04-18,63,638.9,3787,3724,Completed
MOV003693,SKU_0036,WH_04,Kolkata,East,Outbound,,CUST_073,2026-01-08,2026-01-08,192,864.78,4387,4195,Completed
MOV004321,SKU_0066,WH_03,Delhi,North,Outbound,,CUST_100,2026-03-04,,90,1067.12,2774,2684,Completed
MOV003293,SKU_0231,WH_06,Pune,West,Outbound,,CUST_082,2026-05-20,2026-05-22,308,645.44,252,-56,Completed
MOV003195,SKU_0119,WH_03,Delhi,North,Outbound,,CUST_070,2026-03-22,2026-03-25,326,1345.24,624,298,Completed
MOV004659,SKU_0101,WH_01,Bengaluru,South,Transfer,,,2026-02-11,2026-02-12,360,1780.72,3843,3483,Completed
MOV001647,SKU_0242,WH_02,Mumbai,West,Inbound,SUP_10,,2026-04-24,2026-04-27,3,1593.56,3510,3513,Completed
MOV002448,SKU_0293,WH_03,Delhi,North,Adjustment,,,2026-05-27,2026-05-28,188,412.26,257,69,Completed
MOV001840,SKU_0215,WH_05,Hyderabad,South,Inbound,SUP_11,,2026-05-13,2026-05-14,157,196.81,56,213,Discrepancy
MOV002863,SKU_0246,WH_06,Pune,West,Outbound,,CUST_024,2026-02-12,2026-02-15,215,615.84,3304,3089,Completed
MOV000280,SKU_0123,WH_04,Kolkata,East,Return,,,2026-02-03,2026-02-04,498,1710.84,4753,,Completed
MOV004827,SKU_0070,WH_06,Pune,West,Adjustment,,,2026-03-27,2026-03-30,212,371.6,1896,2108,Completed
MOV002619,SKU_0180,WH_06,Pune,West,Outbound,,CUST_004,2026-05-24,2026-05-24,492,1957.86,3011,2519,Discrepancy
MOV000523,SKU_0147,WH_04,Kolkata,East,Transfer,,,2026-04-13,2026-04-16,97,811.52,1153,,Discrepancy
MOV001971,SKU_0123,WH_06,Pune,West,Outbound,,CUST_054,2026-03-27,2026-03-28,244,1296.83,3361,3117,Completed
MOV001057,SKU_0062,WH_05,Hyderabad,South,Transfer,,,2026-03-14,2026-03-16,256,953.31,2023,1767,Pending
MOV001865,SKU_0159,WH_03,Delhi,North,Outbound,,CUST_055,2026-02-02,2026-02-04,143,1371.97,4908,4765,Completed
MOV000998,SKU_0095,WH_03,Delhi,North,Return,,,2026-06-02,2026-06-02,15,1443.4,3348,-50,Pending
MOV003721,SKU_0165,WH_06,Pune,West,Transfer,,,2026-04-22,2026-04-24,208,1255.36,2673,2465,Pending
MOV004888,SKU_0020,WH_04,Kolkata,East,Inbound,SUP_03,,2026-06-09,2026-06-09,272,1878.84,1261,,Completed
MOV000647,SKU_0112,WH_05,Hyderabad,South,Inbound,SUP_05,,2026-05-28,2026-05-30,333,51.2,4441,4774,Pending
